review_id,review,rating,date,bank,sentiment_label,sentiment_score,identified_theme,is_high_risk,review_word_count,is_short_review,detected_language,translated_review
1006,easy tp use.,5,2026-05-11,Dashen Bank,NEGATIVE,0.0532194972038269,UI & Design,0,3,True,en,easy tp use.
1007,best app i ever seen,5,2026-05-11,Dashen Bank,POSITIVE,0.999450147151947,Feature Request / General,0,5,False,en,best app i ever seen
1008,it is best but sometime when I need to sign in it request update,3,2026-05-10,Dashen Bank,NEGATIVE,0.003827154636383,Feature Request / General,0,14,False,en,it is best but sometime when I need to sign in it request update
1009,nice financial app 👌,5,2026-05-10,Dashen Bank,POSITIVE,0.9997125267982484,Feature Request / General,0,4,False,en,nice financial app 👌
1010,it is terrible and shame update request 3 times a month what is the matter with us?,1,2026-05-09,Dashen Bank,NEGATIVE,0.0008040070533752,Feature Request / General,0,17,False,en,it is terrible and shame update request 3 times a month what is the matter with us?
1011,good,5,2026-05-09,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1012,Dashen super app is the latest mobile banking.,5,2026-05-09,Dashen Bank,POSITIVE,0.9838573932647704,Feature Request / General,0,8,False,en,Dashen super app is the latest mobile banking.
1013,best but not staple suit and not fast,5,2026-05-09,Dashen Bank,NEGATIVE,0.0839976072311401,UI & Design,0,8,False,en,best but not staple suit and not fast
1014,best app,5,2026-05-09,Dashen Bank,POSITIVE,0.999686598777771,Feature Request / General,0,2,True,en,best app
1015,appn keessan kun daddafee update gaafata yeroo gootee garuu password block godhaa maallifi,5,2026-05-09,Dashen Bank,NEGATIVE,-0.5927,Account Access,0,13,False,om,Your app requires updates soon but when you do password block why
1016,"Dashen Supper up Dashen Bank ,Always one step ahead!",5,2026-05-08,Dashen Bank,POSITIVE,0.9975284934043884,Feature Request / General,0,9,False,en,"Dashen Supper up Dashen Bank ,Always one step ahead!"
1017,top mobile banking app,5,2026-05-08,Dashen Bank,POSITIVE,0.9976580142974854,Feature Request / General,0,4,False,en,top mobile banking app
1018,Thank you Dashen Bank,5,2026-05-08,Dashen Bank,POSITIVE,0.9997771382331848,Feature Request / General,0,4,False,en,Thank you Dashen Bank
1019,best app,5,2026-05-08,Dashen Bank,POSITIVE,0.999686598777771,Feature Request / General,0,2,True,en,best app
1020,dashin bank one step a head,5,2026-05-08,Dashen Bank,POSITIVE,0.9953054785728456,Feature Request / General,0,6,False,en,dashin bank one step a head
1021,Good,5,2026-05-08,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
1022,Nice,5,2026-05-08,Dashen Bank,POSITIVE,0.9998552799224854,Feature Request / General,0,1,True,en,Nice
1023,ምንም አይሰራም 🥹,5,2026-05-08,Dashen Bank,NEUTRAL,0.0,Feature Request / General,0,3,True,am,Nothing works 🥹
1024,nice bank,5,2026-05-08,Dashen Bank,POSITIVE,0.999805510044098,Feature Request / General,0,2,True,en,nice bank
1025,good app,5,2026-05-08,Dashen Bank,POSITIVE,0.9998493194580078,Feature Request / General,0,2,True,en,good app
1026,The best mobile super app in Ethiopia specifically I like it's User interface(UI),4,2026-05-08,Dashen Bank,POSITIVE,0.999785840511322,UI & Design,0,13,False,en,The best mobile super app in Ethiopia specifically I like it's User interface(UI)
1027,best app,5,2026-05-06,Dashen Bank,POSITIVE,0.999686598777771,Feature Request / General,0,2,True,en,best app
1028,Best app👍,5,2026-05-04,Dashen Bank,POSITIVE,0.9997019171714784,Feature Request / General,0,2,True,en,Best app👍
1029,yes goode app,5,2026-05-04,Dashen Bank,POSITIVE,0.9997490048408508,Feature Request / General,0,3,True,en,yes goode app
1030,very interesting,5,2026-05-03,Dashen Bank,POSITIVE,0.999863862991333,Feature Request / General,0,2,True,en,very interesting
1031,Wrong advertisement! You can't open an account using the app.,1,2026-05-01,Dashen Bank,NEGATIVE,0.0002792477607727,Account Access,1,10,False,en,Wrong advertisement! You can't open an account using the app.
1032,I like it,5,2026-05-01,Dashen Bank,POSITIVE,0.99985933303833,Feature Request / General,0,3,True,en,I like it
1033,best,5,2026-04-30,Dashen Bank,POSITIVE,0.9997941851615906,Feature Request / General,0,1,True,en,best
1034,I can't open a bank account It says 'something went wrong',5,2026-04-30,Dashen Bank,NEGATIVE,0.0002952218055725,Account Access,0,11,False,en,I can't open a bank account It says 'something went wrong'
1035,ok,5,2026-04-30,Dashen Bank,POSITIVE,0.9997851252555848,Feature Request / General,0,1,True,en,ok
1036,"👍👍 አሪፍ ነው ""ለአጠቃም ቀላል ምቹ እና አስተማማኝ ነው ተመችቶኛል 💚💛❤️",5,2026-04-30,Dashen Bank,POSITIVE,0.9623,Feature Request / General,0,11,False,am,"👍👍 It's great ""It's easy to use, convenient and reliable. I'm comfortable with it 💚💛❤️"
1037,no faset dashen bsnk,1,2026-04-29,Dashen Bank,NEGATIVE,0.0020248293876647,Feature Request / General,0,4,False,en,no faset dashen bsnk
1038,it forgets the password in weeks and the biometric password too it says wrong password fix it,1,2026-04-28,Dashen Bank,NEGATIVE,0.0005109310150146,Account Access,1,17,False,en,it forgets the password in weeks and the biometric password too it says wrong password fix it
1039,"Misguiding - Claimed people can convert ETB to USD for online payments, but not true.",1,2026-04-27,Dashen Bank,NEGATIVE,0.0022611618041992,Transaction Performance,1,15,False,en,"Misguiding - Claimed people can convert ETB to USD for online payments, but not true."
1040,good,5,2026-04-27,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1041,super,5,2026-04-27,Dashen Bank,POSITIVE,0.998783528804779,Feature Request / General,0,1,True,en,super
1042,"I can't even get into the app just because my Developer mode setting is turned on? why am I getting this message? I'm never turning it off. bye, what a great app😏, it only lasted 3 minutes on my phone (I uninstalled it).",1,2026-04-26,Dashen Bank,NEGATIVE,0.0235541462898254,Feature Request / General,0,43,False,en,"I can't even get into the app just because my Developer mode setting is turned on? why am I getting this message? I'm never turning it off. bye, what a great app😏, it only lasted 3 minutes on my phone (I uninstalled it)."
1043,good,5,2026-04-26,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1044,wowAmazing Apps,5,2026-04-26,Dashen Bank,POSITIVE,0.9864983558654784,Feature Request / General,0,2,True,en,wowAmazing Apps
1045,great app,5,2026-04-26,Dashen Bank,POSITIVE,0.999821126461029,Feature Request / General,0,2,True,en,great app
1046,couldn't open an account onlie. gives me an error repeatedly.,2,2026-04-26,Dashen Bank,NEGATIVE,0.0003390312194824,Account Access,1,10,False,en,couldn't open an account onlie. gives me an error repeatedly.
1047,I think this app is best compared with other Ethiopian mobile banking apps,5,2026-04-25,Dashen Bank,POSITIVE,0.7261399626731873,Feature Request / General,0,13,False,en,I think this app is best compared with other Ethiopian mobile banking apps
1048,wow amazing!!!,5,2026-04-24,Dashen Bank,POSITIVE,0.9998672008514404,Feature Request / General,0,2,True,en,wow amazing!!!
1049,dashen bank super app is incredible !!,3,2026-04-24,Dashen Bank,POSITIVE,0.9998584985733032,Feature Request / General,0,7,False,en,dashen bank super app is incredible !!
1050,So great easy wonderfully 😍😍😍,5,2026-04-24,Dashen Bank,POSITIVE,0.999890685081482,UI & Design,0,5,False,en,So great easy wonderfully 😍😍😍
1051,good,5,2026-04-24,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1052,nice,5,2026-04-24,Dashen Bank,POSITIVE,0.9998552799224854,Feature Request / General,0,1,True,en,nice
1053,Dashen app is #1,5,2026-04-23,Dashen Bank,POSITIVE,0.9914819002151488,Feature Request / General,0,4,False,en,Dashen app is #1
1054,cool app,3,2026-04-23,Dashen Bank,POSITIVE,0.999824583530426,Feature Request / General,0,2,True,en,cool app
1055,👍,5,2026-04-23,Dashen Bank,NEGATIVE,0.3029435276985168,Feature Request / General,0,1,True,en,👍
1056,super app give alot coin when I shake it zero result😃,1,2026-04-23,Dashen Bank,NEGATIVE,0.0153489112854003,Feature Request / General,0,11,False,en,super app give alot coin when I shake it zero result😃
1057,I realy appreciate it especially virtual card opportunity go a head!👍👍,5,2026-04-23,Dashen Bank,POSITIVE,0.9994524121284484,Feature Request / General,0,11,False,en,I realy appreciate it especially virtual card opportunity go a head!👍👍
1058,ok👌,5,2026-04-23,Dashen Bank,NEGATIVE,0.3029435276985168,Feature Request / General,0,1,True,en,ok👌
1059,adegn,5,2026-04-23,Dashen Bank,POSITIVE,0.858145534992218,Feature Request / General,0,1,True,en,adegn
1060,app size is small and the app is convenient,5,2026-04-22,Dashen Bank,POSITIVE,0.9492028951644896,Feature Request / General,0,9,False,en,app size is small and the app is convenient
1061,when compared this app to CBE&Awash pro CBE&Awash pro is better and simple for using.,1,2026-04-22,Dashen Bank,POSITIVE,0.7759408354759216,Feature Request / General,0,15,False,en,when compared this app to CBE&Awash pro CBE&Awash pro is better and simple for using.
1062,I used this app always,5,2026-04-22,Dashen Bank,POSITIVE,0.9060997366905212,Feature Request / General,0,5,False,en,I used this app always
1063,good bank Dashen,5,2026-04-22,Dashen Bank,POSITIVE,0.9998553991317748,Feature Request / General,0,3,True,en,good bank Dashen
1064,Very reliable.,5,2026-04-22,Dashen Bank,POSITIVE,0.999863624572754,Feature Request / General,0,2,True,en,Very reliable.
1065,Good app,5,2026-04-22,Dashen Bank,POSITIVE,0.9998493194580078,Feature Request / General,0,2,True,en,Good app
1066,it is excellent and well securried application for using it.,5,2026-04-19,Dashen Bank,POSITIVE,0.9995300769805908,Feature Request / General,0,10,False,en,it is excellent and well securried application for using it.
1067,The worst mobile banking app ever... I don't think I am ever going to deposit anything from now on if I can't use the app properly. At one point it's working and when you close it and try after 5 minutes it won't even open. A bank this big should be ashamed of not being able to fix it for this long.,1,2026-04-18,Dashen Bank,NEGATIVE,0.0002126097679138,Feature Request / General,0,62,False,en,The worst mobile banking app ever... I don't think I am ever going to deposit anything from now on if I can't use the app properly. At one point it's working and when you close it and try after 5 minutes it won't even open. A bank this big should be ashamed of not being able to fix it for this long.
1068,amazing,5,2026-04-18,Dashen Bank,POSITIVE,0.999875545501709,Feature Request / General,0,1,True,en,amazing
1069,good,5,2026-04-18,Dashen Bank,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,good
1070,"i am not interested at all the transaction fee , specially i can't make transaction with wallets..........i thought it was cool ....not interested fix everything and also it have long time loading ufffff",2,2026-04-18,Dashen Bank,NEGATIVE,0.0011317729949951,Transaction Performance,1,33,False,en,"i am not interested at all the transaction fee , specially i can't make transaction with wallets..........i thought it was cool ....not interested fix everything and also it have long time loading ufffff"
1071,The app is not swift and does not use a fast lightweight connection.,2,2026-04-17,Dashen Bank,NEGATIVE,0.0010527968406677,Feature Request / General,0,13,False,en,The app is not swift and does not use a fast lightweight connection.
1072,"I am experiencing a serious issue with the Dashen Super App. I visited a branch and my account was successfully activated. However, shortly after (within about 7 hours), the app started asking me again to visit the branch. In addition, my account balance is not showing even after updating the app, and I can no longer see my account number. This situation is very frustrating, especially after completing the required verification at the branch. The system does not seem stable and it is affecting",1,2026-04-16,Dashen Bank,NEGATIVE,0.0026278495788574,Account Access,1,84,False,en,"I am experiencing a serious issue with the Dashen Super App. I visited a branch and my account was successfully activated. However, shortly after (within about 7 hours), the app started asking me again to visit the branch. In addition, my account balance is not showing even after updating the app, and I can no longer see my account number. This situation is very frustrating, especially after completing the required verification at the branch. The system does not seem stable and it is affecting"
